Colorado,1988,8
Colorado,1992,8
Colorado,1996,8
Colorado,2000,8
Colorado,2004,9
Colorado,2008,9
Colorado,2012,9
Colorado,2016,9
Colorado,2020,9
Connecticut,1900,6
Connecticut,1904,7
Connecticut,1908,7
Connecticut,1912,7
Connecticut,1916,7
Connecticut,1920,7
Connecticut,1924,7
Connecticut,1928,7
Connecticut,1932,8
Connecticut,1936,8
Connecticut,1940,8
Connecticut,1944,8
Connecticut,1948,8
Connecticut,1952,8
Connecticut,1956,8
Connecticut,1960,8
Connecticut,1964,8
Connecticut,1968,8
Connecticut,1972,8
Connecticut,1976,8
Connecticut,1980,8
Connecticut,1984,8
Connecticut,1988,8
Connecticut,1992,8
Connecticut,1996,8
Connecticut,2000,8
Connecticut,2004,7
Connecticut,2008,7
Connecticut,2012,7
Connecticut,2016,7
Connecticut,2020,7
Delaware,1900,3
Delaware,1904,3
Delaware,1908,3
Delaware,1912,3
Delaware,1916,3
Delaware,1920,3
Delaware,1924,3
Delaware,1928,3
Delaware,1932,3
Delaware,1936,3
Delaware,1940,3
Delaware,1944,3
Delaware,1948,3
Delaware,1952,3
Delaware,1956,3
Delaware,1960,3
Delaware,1964,3
Delaware,1968,3
Delaware,1972,3
Delaware,1976,3
Delaware,1980,3
Delaware,1984,3
Delaware,1988,3
Delaware,1992,3
Delaware,1996,3
Delaware,2000,3
Delaware,2004,3
Delaware,2008,3
Delaware,2012,3
Delaware,2016,3
Delaware,2020,3
District of Columbia,1964,3
District of Columbia,1968,3
District of Columbia,1972,3
District of Columbia,1976,3
District of Columbia,1980,3
District of Columbia,1984,3
District of Columbia,1988,3
District of Columbia,1992,3
District of Columbia,1996,3
District of Columbia,2000,3
District of Columbia,2004,3
District of Columbia,2008,3
District of Columbia,2012,3
District of Columbia,2016,3
District of Columbia,2020,3
Florida,1900,4
Florida,1904,5
Florida,1908,5
Florida,1912,6
Florida,1916,6
Florida,1920,6
Florida,1924,6
Florida,1928,6
Florida,1932,7
Florida,1936,7
Florida,1940,7
Florida,1944,8
Florida,1948,8
Florida,1952,10
Florida,1956,10
Florida,1960,10
Florida,1964,14
Florida,1968,14
Florida,1972,17
Florida,1976,17
Florida,1980,17
Florida,1984,21
Florida,1988,21
Florida,1992,25
Florida,1996,25
Florida,2000,25
Florida,2004,27
Florida,2008,27
Florida,2012,29
Florida,2016,29
Florida,2020,29
Georgia,1900,13
Georgia,1904,13
Georgia,1908,13
Georgia,1912,14
Georgia,1916,14
Georgia,1920,14
Georgia,1924,14
Georgia,1928,14
Georgia,1932,12
Georgia,1936,12
Georgia,1940,12
Georgia,1944,12
Georgia,1948,12
Georgia,1952,12
Georgia,1956,12
Georgia,1960,12
Georgia,1964,12
Georgia,1968,12
Georgia,1972,12
Georgia,1976,12
Georgia,1980,12
Georgia,1984,12
Georgia,1988,12
Georgia,1992,13
Georgia,1996,13
Georgia,2000,13
Georgia,2004,15
Georgia,2008,15
Georgia,2012,16
Georgia,2016,16
Georgia,2020,16
Hawaii,1960,3
Hawaii,1964,4
Hawaii,1968,4
Hawaii,1972,4
Hawaii,1976,4
Hawaii,1980,4
Hawaii,1984,4
Hawaii,1988,4
Hawaii,1992,4
Hawaii,1996,4
Hawaii,2000,4
Hawaii,2004,4
Hawaii,2008,4
Hawaii,2012,4
Hawaii,2016,4
Hawaii,2020,4
Idaho,1900,3
Idaho,1904,3
Idaho,1908,3
Idaho,1912,4
Idaho,1916,4
Idaho,1920,4
Idaho,1924,4
Idaho,1928,4
Idaho,1932,4
Idaho,1936,4
Idaho,1940,4
Idaho,1944,4
Idaho,1948,4
Idaho,1952,4
Idaho,1956,4
Idaho,1960,4
Idaho,1964,4
Idaho,1968,4
Idaho,1972,4
Idaho,1976,4
Idaho,1980,4
Idaho,1984,4
Idaho,1988,4
Idaho,1992,4
Idaho,1996,4
Idaho,2000,4
Idaho,2004,4
Idaho,2008,4
Idaho,2012,4
Idaho,2016,4
Idaho,2020,4
Illinois,1900,24
Illinois,1904,27
Illinois,1908,27
Illinois,1912,29
Illinois,1916,29
Illinois,1920,29
Illinois,1924,29
Illinois,1928,29
Illinois,1932,29
Illinois,1936,29
Illinois,1940,29
Illinois,1944,28
Illinois,1948,28
Illinois,1952,27
Illinois,1956,27
Illinois,1960,27
Illinois,1964,26
Illinois,1968,26
Illinois,1972,26
Illinois,1976,26
Illinois,1980,26
Illinois,1984,24
Illinois,1988,24
Illinois,1992,22
Illinois,1996,22
Illinois,2000,22
Illinois,2004,21
Illinois,2008,21
Illinois,2012,20
Illinois,2016,20
Illinois,2020,20
Indiana,1900,15
Indiana,1904,15
Indiana,1908,15
Indiana,1912,15
Indiana,1916,15
Indiana,1920,15
Indiana,1924,15
Indiana,1928,15
Indiana,1932,14
Indiana,1936,14
Indiana,1940,14
Indiana,1944,13
Indiana,1948,13
Indiana,1952,13
Indiana,1956,13
Indiana,1960,13
Indiana,1964,13
Indiana,1968,13
Indiana,1972,13
Indiana,1976,13
Indiana,1980,13
Indiana,1984,12
Indiana,1988,12
Indiana,1992,12
Indiana,1996,12
Indiana,2000,12
Indiana,2004,11
Indiana,2008,11
Indiana,2012,11
Indiana,2016,11
Indiana,2020,11
Iowa,1900,13
Iowa,1904,13
Iowa,1908,13
Iowa,1912,13
Iowa,1916,13
Iowa,1920,13
Iowa,1924,13
Iowa,1928,13
Iowa,1932,11
Iowa,1936,11
Iowa,1940,11
Iowa,1944,10
Iowa,1948,10
Iowa,1952,10
Iowa,1956,10
Iowa,1960,10
Iowa,1964,9
Iowa,1968,9
Iowa,1972,8
Iowa,1976,8
Iowa,1980,8
Iowa,1984,8
Iowa,1988,8
Iowa,1992,7
Iowa,1996,7
Iowa,2000,7
Iowa,2004,7
Iowa,2008,7
Iowa,2012,6
Iowa,2016,6
Iowa,2020,6
Kansas,1900,10
Kansas,1904,10
Kansas,1908,10
Kansas,1912,10
Kansas,1916,10
Kansas,1920,10
Kansas,1924,10
Kansas,1928,10
Kansas,1932,9
Kansas,1936,9
Kansas,1940,9
Kansas,1944,8
Kansas,1948,8
Kansas,1952,8
Kansas,1956,8
Kansas,1960,8
Kansas,1964,7
Kansas,1968,7
Kansas,1972,7
Kansas,1976,7
Kansas,1980,7
Kansas,1984,7
Kansas,1988,7
Kansas,1992,6
Kansas,1996,6
Kansas,2000,6
Kansas,2004,6
Kansas,2008,6
Kansas,2012,6
Kansas,2016,6
Kansas,2020,6
Kentucky,1900,13
Kentucky,1904,13
Kentucky,1908,13
Kentucky,1912,13
Kentucky,1916,13
Kentucky,1920,13
Kentucky,1924,13
Kentucky,1928,13
Kentucky,1932,11
Kentucky,1936,11
Kentucky,1940,11
Kentucky,1944,11
Kentucky,1948,11
Kentucky,1952,10
Kentucky,1956,10
Kentucky,1960,10
Kentucky,1964,9
Kentucky,1968,9
Kentucky,1972,9
Kentucky,1976,9
Kentucky,1980,9
Kentucky,1984,9
Kentucky,1988,9
Kentucky,1992,8
Kentucky,1996,8
Kentucky,2000,8
Kentucky,2004,8
Kentucky,2008,8
Kentucky,2012,8
Kentucky,2016,8
Kentucky,2020,8
Louisiana,1900,8
Louisiana,1904,9
Louisiana,1908,9
Louisiana,1912,10
Louisiana,1916,10
Louisiana,1920,10
Louisiana,1924,10
Louisiana,1928,10
Louisiana,1932,10
Louisiana,1936,10
Louisiana,1940,10
Louisiana,1944,10
Louisiana,1948,10
Louisiana,1952,10
Louisiana,1956,10
Louisiana,1960,10
Louisiana,1964,10
Louisiana,1968,10
Louisiana,1972,10
Louisiana,1976,10
Louisiana,1980,10
Louisiana,1984,10
Louisiana,1988,10
Louisiana,1992,9
Louisiana,1996,9
Louisiana,2000,9
Louisiana,2004,9
Louisiana,2008,9
Louisiana,2012,8
Louisiana,2016,8
Louisiana,2020,8
Maine,1900,6
Maine,1904,6
Maine,1908,6
Maine,1912,6
Maine,1916,6
Maine,1920,6
Maine,1924,6
Maine,1928,6
Maine,1932,5
Maine,1936,5
Maine,1940,5
Maine,1944,5
Maine,1948,5
Maine,1952,5
Maine,1956,5
Maine,1960,5
Maine,1964,4
Maine,1968,4
Maine,1972,4
Maine,1976,4
Maine,1980,4
Maine,1984,4
Maine,1988,4
Maine,1992,4
Maine,1996,4
Maine,2000,4
Maine,2004,4
Maine,2008,4
Maine,2012,4
Maine,2016,4
Maine,2020,4
Maryland,1900,8
Maryland,1904,8
Maryland,1908,8
Maryland,1912,8
Maryland,1916,8
Maryland,1920,8
Maryland,1924,8
Maryland,1928,8
Maryland,1932,8
Maryland,1936,8
Maryland,1940,8
Maryland,1944,8
Maryland,1948,8
Maryland,1952,9
Maryland,1956,9
Maryland,1960,9
Maryland,1964,10
Maryland,1968,10
Maryland,1972,10
Maryland,1976,10
Maryland,1980,10
Maryland,1984,10
Maryland,1988,10
Maryland,1992,10
Maryland,1996,10
Maryland,2000,10
Maryland,2004,10
Maryland,2008,10
Maryland,2012,10
Maryland,2016,10
Maryland,2020,10
Massachusetts,1900,15
Massachusetts,1904,16
Massachusetts,1908,16
Massachusetts,1912,18
Massachusetts,1916,18
Massachusetts,1920,18
Massachusetts,1924,18
Massachusetts,1928,18
Massachusetts,1932,17
Massachusetts,1936,17
Massachusetts,1940,17
Massachusetts,1944,16
Massachusetts,1948,16
Massachusetts,1952,16
Massachusetts,1956,16
Massachusetts,1960,16
Massachusetts,1964,14
Massachusetts,1968,14
Massachusetts,1972,14
Massachusetts,1976,14
Massachusetts,1980,14
Massachusetts,1984,13
Massachusetts,1988,13
Massachusetts,1992,12
Massachusetts,1996,12
Massachusetts,2000,12
Massachusetts,2004,12
Massachusetts,2008,12
Massachusetts,2012,11
Massachusetts,2016,11
Massachusetts,2020,11
Michigan,1900,14
Michigan,1904,14
Michigan,1908,14
Michigan,1912,15
Michigan,1916,15
Michigan,1920,15
Michigan,1924,15
Michigan,1928,15
Michigan,1932,19
Michigan,1936,19
Michigan,1940,19
Michigan,1944,19
Michigan,1948,19
Michigan,1952,20
Michigan,1956,20
Michigan,1960,20
Michigan,1964,21
Michigan,1968,21
Michigan,1972,21
Michigan,1976,21
Michigan,1980,21
Michigan,1984,20
Michigan,1988,20
Michigan,1992,18
Michigan,1996,18
Michigan,2000,18
Michigan,2004,17
Michigan,2008,17
Michigan,2012,16
Michigan,2016,16
Michigan,2020,16
Minnesota,1900,9
Minnesota,1904,11
Minnesota,1908,11
Minnesota,1912,12
Minnesota,1916,12
Minnesota,1920,12
Minnesota,1924,12
Minnesota,1928,12
Minnesota,1932,11
Minnesota,1936,11
Minnesota,1940,11
Minnesota,1944,11
Minnesota,1948,11
Minnesota,1952,11
Minnesota,1956,11
Minnesota,1960,11
Minnesota,1964,10
Minnesota,1968,10
Minnesota,1972,10
Minnesota,1976,10
Minnesota,1980,10
Minnesota,1984,10
Minnesota,1988,10
Minnesota,1992,10
Minnesota,1996,10
Minnesota,2000,10
Minnesota,2004,10
Minnesota,2008,10
Minnesota,2012,10
Minnesota,2016,10
Minnesota,2020,10
Mississippi,1900,9
Mississippi,1904,10
Mississippi,1908,10
Mississippi,1912,10
Mississippi,1916,10
Mississippi,1920,10
Mississippi,1924,10
Mississippi,1928,10
Mississippi,1932,9
Mississippi,1936,9
Mississippi,1940,9
Mississippi,1944,9
Mississippi,1948,9
Mississippi,1952,8
Mississippi,1956,8
Mississippi,1960,8
Mississippi,1964,7
Mississippi,1968,7
Mississippi,1972,7
Mississippi,1976,7
Mississippi,1980,7
Mississippi,1984,7
Mississippi,1988,7
Mississippi,1992,7
Mississippi,1996,7
Mississippi,2000,7
Mississippi,2004,6
Mississippi,2008,6
Mississippi,2012,6
Mississippi,2016,6
Mississippi,2020,6
Missouri,1900,17
Missouri,1904,18
Missouri,1908,18
Missouri,1912,18
Missouri,1916,18
Missouri,1920,18
Missouri,1924,18
Missouri,1928,18
Missouri,1932,15
Missouri,1936,15
Missouri,1940,15
Missouri,1944,15
Missouri,1948,15
Missouri,1952,13
Missouri,1956,13
Missouri,1960,13
Missouri,1964,12
Missouri,1968,12
Missouri,1972,12
Missouri,1976,12
Missouri,1980,12
Missouri,1984,11
Missouri,1988,11
Missouri,1992,11
Missouri,1996,11
Missouri,2000,11
Missouri,2004,11
Missouri,2008,11
Missouri,2012,10
Missouri,2016,10
Missouri,2020,10
Montana,1900,3
Montana,1904,3
Montana,1908,3
Montana,1912,4
Montana,1916,4
Montana,1920,4
Montana,1924,4
Montana,1928,4
Montana,1932,4
Montana,1936,4
Montana,1940,4
Montana,1944,4
Montana,1948,4
Montana,1952,4
Montana,1956,4
Montana,1960,4
Montana,1964,4
Montana,1968,4
Montana,1972,4
Montana,1976,4
Montana,1980,4
Montana,1984,4
Montana,1988,4
Montana,1992,3
Montana,1996,3
Montana,2000,3
Montana,2004,3
Montana,2008,3
Montana,2012,3
Montana,2016,3
Montana,2020,3
Nebraska,1900,8
Nebraska,1904,8
Nebraska,1908,8
Nebraska,1912,8
Nebraska,1916,8
Nebraska,1920,8
Nebraska,1924,8
Nebraska,1928,8
Nebraska,1932,7
Nebraska,1936,7
Nebraska,1940,7
Nebraska,1944,6
Nebraska,1948,6
Nebraska,1952,6
Nebraska,1956,6
Nebraska,1960,6
Nebraska,1964,5
Nebraska,1968,5
Nebraska,1972,5
Nebraska,1976,5
Nebraska,1980,5
Nebraska,1984,5
Nebraska,1988,5
Nebraska,1992,5
Nebraska,1996,5
Nebraska,2000,5
Nebraska,2004,5
Nebraska,2008,5
Nebraska,2012,5
Nebraska,2016,5
Nebraska,2020,5
Nevada,1900,3
Nevada,1904,3
Nevada,1908,3
Nevada,1912,3
Nevada,1916,3
Nevada,1920,3
Nevada,1924,3
Nevada,1928,3
Nevada,1932,3
Nevada,1936,3
Nevada,1940,3
Nevada,1944,3
Nevada,1948,3
Nevada,1952,3
Nevada,1956,3
Nevada,1960,3
Nevada,1964,3
Nevada,1968,3
Nevada,1972,3
Nevada,1976,3
Nevada,1980,3
Nevada,1984,4
Nevada,1988,4
Nevada,1992,4
Nevada,1996,4
Nevada,2000,4
Nevada,2004,5
Nevada,2008,5
Nevada,2012,6
Nevada,2016,6
Nevada,2020,6
New Hampshire,1900,4
New Hampshire,1904,4
New Hampshire,1908,4
New Hampshire,1912,4
New Hampshire,1916,4
New Hampshire,1920,4
New Hampshire,1924,4
New Hampshire,1928,4
New Hampshire,1932,4
New Hampshire,1936,4
New Hampshire,1940,4
New Hampshire,1944,4
New Hampshire,1948,4
New Hampshire,1952,4
New Hampshire,1956,4
New Hampshire,1960,4
New Hampshire,1964,4
New Hampshire,1968,4
New Hampshire,1972,4
New Hampshire,1976,4
New Hampshire,1980,4
New Hampshire,1984,4
New Hampshire,1988,4
New Hampshire,1992,4
New Hampshire,1996,4
New Hampshire,2000,4
New Hampshire,2004,4
New Hampshire,2008,4
New Hampshire,2012,4
New Hampshire,2016,4
New Hampshire,2020,4
New Jersey,1900,10
New Jersey,1904,12
New Jersey,1908,12
New Jersey,1912,14
New Jersey,1916,14
New Jersey,1920,14
New Jersey,1924,14
New Jersey,1928,14
New Jersey,1932,16
New Jersey,1936,16
New Jersey,1940,16
New Jersey,1944,16
New Jersey,1948,16
New Jersey,1952,16
New Jersey,1956,16
New Jersey,1960,16
New Jersey,1964,17
New Jersey,1968,17
New Jersey,1972,17
New Jersey,1976,17
New Jersey,1980,17
New Jersey,1984,16
New Jersey,1988,16
New Jersey,1992,15
New Jersey,1996,15
New Jersey,2000,15
New Jersey,2004,15
New Jersey,2008,15
New Jersey,2012,14
New Jersey,2016,14
New Jersey,2020,14
New Mexico,1912,3
New Mexico,1916,3
New Mexico,1920,3
New Mexico,1924,3
New Mexico,1928,3
New Mexico,1932,3
New Mexico,1936,3
New Mexico,1940,3
New Mexico,1944,4
New Mexico,1948,4
New Mexico,1952,4
New Mexico,1956,4
New Mexico,1960,4
New Mexico,1964,4
New Mexico,1968,4
New Mexico,1972,4
New Mexico,1976,4
New Mexico,1980,4
New Mexico,1984,5
New Mexico,1988,5
New Mexico,1992,5
New Mexico,1996,5
New Mexico,2000,5
New Mexico,2004,5
New Mexico,2008,5
New Mexico,2012,5
New Mexico,2016,5
New Mexico,2020,5
New York,1900,36
New York,1904,39
New York,1908,39
New York,1912,45
New York,1916,45
New York,1920,45
New York,1924,45
New York,1928,45
New York,1932,47
New York,1936,47
New York,1940,47
New York,1944,47
New York,1948,47
New York,1952,45
New York,1956,45
New York,1960,45
New York,1964,43
New York,1968,43
New York,1972,41
New York,1976,41
New York,1980,41
New York,1984,36
New York,1988,36
New York,1992,33
New York,1996,33
New York,2000,33
New York,2004,31
New York,2008,31
New York,2012,29
New York,2016,29
New York,2020,29
North Carolina,1900,11
North Carolina,1904,12
North Carolina,1908,12
North Carolina,1912,12
North Carolina,1916,12
North Carolina,1920,12
North Carolina,1924,12
North Carolina,1928,12
North Carolina,1932,13
North Carolina,1936,13
North Carolina,1940,13
North Carolina,1944,14
North Carolina,1948,14
North Carolina,1952,14
North Carolina,1956,14
North Carolina,1960,14
North Carolina,1964,13
North Carolina,1968,13
North Carolina,1972,13
North Carolina,1976,13
North Carolina,1980,13
North Carolina,1984,13
North Carolina,1988,13
North Carolina,1992,14
North Carolina,1996,14
North Carolina,2000,14
North Carolina,2004,15
North Carolina,2008,15
North Carolina,2012,15
North Carolina,2016,15
North Carolina,2020,15
North Dakota,1900,3
North Dakota,1904,4
North Dakota,1908,4
North Dakota,1912,5
North Dakota,1916,5
North Dakota,1920,5
North Dakota,1924,5
North Dakota,1928,5
North Dakota,1932,4
North Dakota,1936,4
North Dakota,1940,4
North Dakota,1944,4
North Dakota,1948,4
North Dakota,1952,4
North Dakota,1956,4
North Dakota,1960,4
North Dakota,1964,4
North Dakota,1968,4
North Dakota,1972,3
North Dakota,1976,3
North Dakota,1980,3
North Dakota,1984,3
North Dakota,1988,3
North Dakota,1992,3
North Dakota,1996,3
North Dakota,2000,3
North Dakota,2004,3
North Dakota,2008,3
North Dakota,2012,3
North Dakota,2016,3
North Dakota,2020,3
Ohio,1900,23
Ohio,1904,23
Ohio,1908,23
Ohio,1912,24
Ohio,1916,24
Ohio,1920,24
Ohio,1924,24
Ohio,1928,24
Ohio,1932,26
Ohio,1936,26
Ohio,1940,26
Ohio,1944,25
Ohio,1948,25
Ohio,1952,25
Ohio,1956,25
Ohio,1960,25
Ohio,1964,26
Ohio,1968,26
Ohio,1972,25
Ohio,1976,25
Ohio,1980,25
Ohio,1984,23
Ohio,1988,23
Ohio,1992,21
Ohio,1996,21
Ohio,2000,21
Ohio,2004,20
Ohio,2008,20
Ohio,2012,18
Ohio,2016,18
Ohio,2020,18
Oklahoma,1908,7
Oklahoma,1912,10
Oklahoma,1916,10
Oklahoma,1920,10
Oklahoma,1924,10
Oklahoma,1928,10
Oklahoma,1932,11
Oklahoma,1936,11
Oklahoma,1940,11
Oklahoma,1944,10
Oklahoma,1948,10
Oklahoma,1952,8
Oklahoma,1956,8
Oklahoma,1960,8
Oklahoma,1964,8
Oklahoma,1968,8
Oklahoma,1972,8
Oklahoma,1976,8
Oklahoma,1980,8
Oklahoma,1984,8
Oklahoma,1988,8
Oklahoma,1992,8
Oklahoma,1996,8
Oklahoma,2000,8
Oklahoma,2004,7
Oklahoma,2008,7
Oklahoma,2012,7
Oklahoma,2016,7
Oklahoma,2020,7
Oregon,1900,4
Oregon,1904,4
Oregon,1908,4
Oregon,1912,5
Oregon,1916,5
Oregon,1920,5
Oregon,1924,5
Oregon,1928,5
Oregon,1932,5
Oregon,1936,5
Oregon,1940,5
Oregon,1944,6
Oregon,1948,6
Oregon,1952,6
Oregon,1956,6
Oregon,1960,6
Oregon,1964,6
Oregon,1968,6
Oregon,1972,6
Oregon,1976,6
Oregon,1980,6
Oregon,1984,7
Oregon,1988,7
Oregon,1992,7
Oregon,1996,7
Oregon,2000,7
Oregon,2004,7
Oregon,2008,7
Oregon,2012,7
Oregon,2016,7
Oregon,2020,7
Pennsylvania,1900,32
Pennsylvania,1904,34
Pennsylvania,1908,34
Pennsylvania,1912,38
Pennsylvania,1916,38
Pennsylvania,1920,38
Pennsylvania,1924,38
Pennsylvania,1928,38
Pennsylvania,1932,36
Pennsylvania,1936,36
Pennsylvania,1940,36
Pennsylvania,1944,35
Pennsylvania,1948,35
Pennsylvania,1952,32
Pennsylvania,1956,32
Pennsylvania,1960,32
Pennsylvania,1964,29
Pennsylvania,1968,29
Pennsylvania,1972,27
Pennsylvania,1976,27
Pennsylvania,1980,27
Pennsylvania,1984,25
Pennsylvania,1988,25
Pennsylvania,1992,23
Pennsylvania,1996,23
Pennsylvania,2000,23
Pennsylvania,2004,21
Pennsylvania,2008,21
Pennsylvania,2012,20
Pennsylvania,2016,20
Pennsylvania,2020,20
Rhode Island,1900,4
Rhode Island,1904,4
Rhode Island,1908,4
Rhode Island,1912,5
Rhode Island,1916,5
Rhode Island,1920,5
Rhode Island,1924,5
Rhode Island,1928,5
Rhode Island,1932,4
Rhode Island,1936,4
Rhode Island,1940,4
Rhode Island,1944,4
Rhode Island,1948,4
Rhode Island,1952,4
Rhode Island,1956,4
Rhode Island,1960,4
Rhode Island,1964,4
Rhode Island,1968,4
Rhode Island,1972,4
Rhode Island,1976,4
Rhode Island,1980,4
Rhode Island,1984,4
Rhode Island,1988,4
Rhode Island,1992,4
Rhode Island,1996,4
Rhode Island,2000,4
Rhode Island,2004,4
Rhode Island,2008,4
Rhode Island,2012,4
Rhode Island,2016,4
Rhode Island,2020,4
South Carolina,1900,9
South Carolina,1904,9
South Carolina,1908,9
South Carolina,1912,9
South Carolina,1916,9
South Carolina,1920,9
South Carolina,1924,9
South Carolina,1928,9
South Carolina,1932,8
South Carolina,1936,8
South Carolina,1940,8
South Carolina,1944,8
South Carolina,1948,8
South Carolina,1952,8
South Carolina,1956,8
South Carolina,1960,8
South Carolina,1964,8
South Carolina,1968,8
South Carolina,1972,8
South Carolina,1976,8
South Carolina,1980,8
South Carolina,1984,8
South Carolina,1988,8
South Carolina,1992,8
South Carolina,1996,8
South Carolina,2000,8
South Carolina,2004,8
South Carolina,2008,8
South Carolina,2012,9
South Carolina,2016,9
South Carolina,2020,9
South Dakota,1900,4
South Dakota,1904,4
South Dakota,1908,4
South Dakota,1912,5
South Dakota,1916,5
South Dakota,1920,5
South Dakota,1924,5
South Dakota,1928,5
South Dakota,1932,4
South Dakota,1936,4
South Dakota,1940,4
South Dakota,1944,4
South Dakota,1948,4
South Dakota,1952,4
South Dakota,1956,4
South Dakota,1960,4
South Dakota,1964,4
South Dakota,1968,4
South Dakota,1972,4
South Dakota,1976,4
South Dakota,1980,4
South Dakota,1984,3
South Dakota,1988,3
South Dakota,1992,3
South Dakota,1996,3
South Dakota,2000,3
South Dakota,2004,3
South Dakota,2008,3
South Dakota,2012,3
South Dakota,2016,3
South Dakota,2020,3
Tennessee,1900,12
Tennessee,1904,12
Tennessee,1908,12
Tennessee,1912,12
Tennessee,1916,12
Tennessee,1920,12
Tennessee,1924,12
Tennessee,1928,12
Tennessee,1932,11
Tennessee,1936,11
Tennessee,1940,11
Tennessee,1944,12
Tennessee,1948,12
Tennessee,1952,11
Tennessee,1956,11
Tennessee,1960,11
Tennessee,1964,11
Tennessee,1968,11
Tennessee,1972,10
Tennessee,1976,10
Tennessee,1980,10
Tennessee,1984,11
Tennessee,1988,11
Tennessee,1992,11
Tennessee,1996,11
Tennessee,2000,11
Tennessee,2004,11
Tennessee,2008,11
Tennessee,2012,11
Tennessee,2016,11
Tennessee,2020,11
Texas,1900,15
Texas,1904,18
Texas,1908,18
Texas,1912,20
Texas,1916,20
Texas,1920,20
Texas,1924,20
Texas,1928,20
Texas,1932,23
Texas,1936,23
Texas,1940,23
Texas,1944,23
Texas,1948,23
Texas,1952,24
Texas,1956,24
Texas,1960,24
Texas,1964,25
Texas,1968,25
Texas,1972,26
Texas,1976,26
Texas,1980,26
Texas,1984,29
Texas,1988,29
Texas,1992,32
Texas,1996,32
Texas,2000,32
Texas,2004,34
Texas,2008,34
Texas,2012,38
Texas,2016,38
Texas,2020,38
Utah,1900,3
Utah,1904,3
Utah,1908,3
Utah,1912,4
Utah,1916,4
Utah,1920,4
Utah,1924,4
Utah,1928,4
Utah,1932,4
Utah,1936,4
Utah,1940,4
Utah,1944,4
Utah,1948,4
Utah,1952,4
Utah,1956,4
Utah,1960,4
Utah,1964,4
Utah,1968,4
Utah,1972,4
Utah,1976,4
Utah,1980,4
Utah,1984,5
Utah,1988,5
Utah,1992,5
Utah,1996,5
Utah,2000,5
Utah,2004,5
Utah,2008,5
Utah,2012,6
Utah,2016,6
Utah,2020,6
Vermont,1900,4
Vermont,1904,4
Vermont,1908,4
Vermont,1912,4
Vermont,1916,4
Vermont,1920,4
Vermont,1924,4
Vermont,1928,4
